time,sharp_usflux_max,sharp_usflux_sum,sharp_totusjh_max,sharp_totusjh_sum,sharp_totpot_max,sharp_totpot_sum,sharp_meanpot_max,sharp_meanpot_sum,sharp_savncpp_max,sharp_savncpp_sum,sharp_meanshr_max,sharp_meanshr_sum,sharp_shrgt45_max,sharp_shrgt45_sum,sharp_r_value_max,sharp_r_value_sum,sharp_area_acr_max,sharp_area_acr_sum,sharp_n_ar
2024-10-27 05:59:23,1.311182e+23,1.41075835509e+23,9275.138,9730.002,2.240157e+24,2.309804231487e+24,10781.57,34205.535,17767670000000.0,20684710670000.0,34.17,209.231,27.769,43.546,5.13,10.001999999999999,8353.188477,9196.055570999999,3
2024-10-27 11:59:23,1.251336e+23,1.4123766188819999e+23,8916.91,9678.668,2.171302e+24,2.299564033165e+24,10863.54,30391.341,15637190000000.0,23630780170000.0,34.689,185.635,28.634,44.185,5.057,9.687000000000001,8471.667969,9645.897942,3
2024-10-27 17:59:23,1.262994e+23,1.5645161631e+23,8819.356,10610.796,2.164305e+24,2.50176907269e+24,10232.98,33418.4006,17297200000000.0,22349445013000.0,35.149,201.78,29.314,49.053,5.037,9.546,8364.046875,9634.770106,3
2024-10-27 23:59:23,1.214512e+23,1.5532056338e+23,8498.287,10560.779,2.102184e+24,2.48636661224e+24,10297.94,33090.313,18379390000000.0,23484477390000.0,35.354,186.956,29.16,47.163,4.987,9.607,8108.868164,9322.886028,3
2024-10-28 05:59:23,1.179519e+23,1.5138091108e+23,8803.901,10988.896,2.048473e+24,2.4489527594999997e+24,10558.09,31961.283000000003,16941780000000.0,24063701940000.0,35.307,160.714,29.48,47.344,4.946,9.86,8150.388672,9307.798364,3
2024-10-28 17:59:23,1.087076e+23,1.4737669159e+23,8173.52,11011.802,2.003979e+24,2.5501205684e+24,10801.35,31995.638,11728830000000.0,23022948040000.0,36.231,161.65200000000002,31.034,49.824,5.497,10.469000000000001,7835.797363,9251.500526,3
2024-10-28 23:59:23,1.036277e+23,1.4708352327e+23,7707.105,10804.867,2.038913e+24,2.6236818881e+24,11477.41,32707.874799999998,38368750000000.0,55040793240000.0,36.725,181.482,31.313,49.009,5.217,10.219999999999999,7603.367676,9707.865401,3
2024-10-29 05:59:23,1.053488e+23,1.566459323e+23,8177.979,12822.728,2.104865e+24,3.31886676529e+24,18131.25,39721.194,44590150000000.0,59427602170000.0,36.864,181.536,32.454,60.642,5.306,14.489,7605.588379,10412.997819999999,4
2024-10-29 11:59:23,1.051444e+23,1.67043113091e+23,7642.078,11792.881,2.11086e+24,3.6664757443040004e+24,18858.28,40147.1309,48543660000000.0,77877059270000.0,37.051,178.275,33.551,65.525,4.993,12.875,7617.501465,10433.70728,4
2024-10-29 17:59:23,1.060676e+23,1.7497297266200002e+23,7617.308,12136.575,2.043472e+24,3.71867344618e+24,17888.27,38010.01,47140630000000.0,74896490240000.0,36.258,158.94400000000002,32.32,62.001,4.939,13.897,7475.646484,10295.68809,4
2024-10-29 23:59:23,1.001219e+23,1.73919377057e+23,7061.76,11958.541,1.968772e+24,3.77030096551e+24,18215.89,46953.969,42830860000000.0,68826451310000.0,36.447,185.594,32.707,69.929,4.923,14.402000000000001,7138.322266,10172.665868,4
2024-10-30 05:59:23,9.74919e+22,1.71549498205e+23,7031.468,12004.742,1.868411e+24,3.700466188267e+24,18241.22,43604.183,44449040000000.0,76183899628000.0,36.597,155.342,33.292,70.702,5.07,14.673,6998.788086,10027.795062,4
2024-10-30 11:59:23,9.568326e+22,1.6772994751e+23,6772.01,11692.716,1.814079e+24,3.6374227052000003e+24,17772.64,37957.886,40115830000000.0,82646239200000.0,36.475,127.477,33.431,71.364,4.854,13.100999999999999,6858.682129,9792.009027,4
2024-10-30 17:59:23,9.48058e+22,1.7295364412e+23,6994.111,12108.867,1.933598e+24,3.76041151346e+24,17945.53,40399.450999999994,49557790000000.0,93127439990000.0,36.457,166.404,33.153,69.735,5.123,13.955,6736.786621,9875.253515,4
2024-10-30 23:59:23,8.976108e+22,1.7102570951e+23,6512.73,12124.183,2.011055e+24,3.7264504213e+24,18080.3,42229.634999999995,54565970000000.0,103492494230000.0,37.409,185.575,34.441,70.22200000000001,4.958,14.447,6323.113281,9596.285848,5
2024-10-31 05:59:23,8.55295e+22,1.619384657e+23,6156.351,11471.846,1.953517e+24,3.5918110744e+24,18995.98,42179.806,61603410000000.0,114197902293000.0,38.653,173.387,36.67,73.938,4.929,13.882000000000001,6180.87793,9546.129884,5
2024-10-31 11:59:23,8.918043e+22,1.6208460883999998e+23,6505.228,11998.88,1.942941e+24,3.58949452092e+24,19737.59,44831.026,75033690000000.0,126519247920000.0,40.48,195.005,39.059,75.00399999999999,4.957,13.472999999999999,6193.515625,9765.361456,5
2024-10-31 17:59:23,9.051957e+22,1.6447686585e+23,6693.761,11642.949,1.969444e+24,3.6023281333000003e+24,19217.61,43841.01,78528590000000.0,125892602040000.0,40.382,193.356,38.929,74.22800000000001,4.969,15.293000000000001,5971.724609,9575.220551999999,5
2024-10-31 23:59:23,9.405045e+22,1.702536813e+23,6753.972,12412.717999999999,1.975067e+24,3.552941483e+24,19875.71,47028.89,67183370000000.0,131678133076000.0,40.639,208.216,38.297,84.99699999999999,4.926,17.178,5691.044434,9364.189823,5
2024-11-01 05:59:23,9.547019e+22,1.675334923e+23,6510.494,12710.117,1.939106e+24,3.542578282e+24,21337.45,50692.938,61639910000000.0,121244330900000.0,42.222,206.069,41.778,89.786,5.14,18.691,5654.094727,9434.188967,5
2024-11-01 11:59:23,1.015087e+23,1.662175619e+23,6865.658,11981.869,1.862638e+24,3.497723521e+24,23206.3,54979.726,57278480000000.0,114310421600000.0,43.986,228.01,44.881,99.518,5.165,17.185000000000002,5583.873047,9459.005893,5
2024-11-01 17:59:23,1.035672e+23,1.721838857e+23,7003.197,12077.058,1.872971e+24,3.565233831e+24,21632.38,54093.701,63082960000000.0,125226871720000.0,44.301,232.052,45.643,107.83600000000001,5.087,17.487,5343.266602,9292.805703,5
2024-11-01 23:59:23,1.069744e+23,1.76821406e+23,6824.597,12109.318,1.838913e+24,3.559573607e+24,22297.9,55531.923,57167520000000.0,116518439260000.0,45.326,246.332,47.627,122.93299999999999,5.049,19.235,5078.189941,9100.44455,5
2024-11-02 05:59:23,1.06504e+23,1.770454675e+23,6411.654,12581.381,1.816394e+24,3.5884267283e+24,23825.0,60807.859000000004,50802690000000.0,100029244790000.0,46.197,238.106,49.111,123.723,5.146,19.304000000000002,4873.381836,9178.771217,5
2024-11-02 11:59:23,1.054905e+23,1.7788151814e+23,6236.013,11828.722,1.780814e+24,3.62911325187e+24,24866.56,68762.201,43254260000000.0,96669229640000.0,47.746,291.835,52.469,134.67600000000002,4.963,18.317999999999998,4644.775879,9395.048262,5
2024-11-02 17:59:23,1.023458e+23,1.81771116498e+23,6132.695,11754.135,1.771006e+24,3.576653732483e+24,23563.78,66777.46579999999,41523640000000.0,92559618059000.0,48.812,290.21799999999996,56.526,138.624,5.063,18.545,4354.822754,9359.062415,5
2024-11-02 23:59:23,9.725182e+22,3.701344238e+23,5483.621,23839.296000000002,1.741442e+24,7.106682137e+24,24095.17,138780.682,40205340000000.0,165250365060000.0,49.867,584.086,58.278,285.122,5.246,37.896,3977.781494,18845.199102,5
2024-11-03 05:59:23,9.030555e+22,1.873363255e+23,5236.06,12723.504,1.718291e+24,3.6486960669e+24,23747.78,72243.591,36125150000000.0,79986390400000.0,50.459,289.652,59.712,149.715,5.424,19.310000000000002,3717.208008,9445.402137000001,5
2024-11-03 11:59:23,7.739873e+22,1.8107222508e+23,4444.304,11585.733,1.64245e+24,3.5040371631599997e+24,24394.32,73556.70700000001,36601590000000.0,78015580480000.0,50.037,297.544,59.174,150.274,5.169,18.54,3533.739014,9923.931569,5
2024-11-03 17:59:23,6.975702e+22,1.919486906e+23,4727.326,12387.225,1.6225e+24,3.6569678414e+24,24230.88,73721.1,38147430000000.0,84127300806000.0,50.118,288.612,60.834,157.255,5.278,18.692999999999998,3138.191895,10210.360361,5
2024-11-03 23:59:23,8.295734e+22,1.9420065870000002e+23,6186.774,13060.151,1.618932e+24,3.6346260838e+24,24543.18,76048.955,35797880000000.0,90144328780000.0,49.807,298.02299999999997,60.731,152.437,5.221,18.676,3495.644043,10160.811711,5
2024-11-04 05:59:23,8.809861e+22,1.9458765150999998e+23,6754.118,13543.54,1.607489e+24,3.71523681664e+24,24150.41,71103.487,45371030000000.0,104397515120000.0,50.27,269.736,59.02,149.585,5.165,18.261,3785.465088,9974.226207,5
2024-11-04 11:59:23,9.410202e+22,1.931997252e+23,6795.431,12681.667,1.552885e+24,3.5763813022e+24,23753.76,66276.649,59014020000000.0,107555722600000.0,50.053,248.358,58.142,150.904,5.073,19.598,3881.243652,9932.835048,6
2024-11-04 17:59:23,1.00043e+23,1.92300073e+23,7062.811,12623.353000000001,1.511765e+24,3.5392475178e+24,23277.5,67399.27,44814560000000.0,77879103590000.0,48.304,247.91899999999998,55.987,147.616,5.019,19.476,4040.730713,9488.290801,6
2024-11-04 23:59:23,1.013552e+23,1.8358543357e+23,7454.707,12451.699,1.50868e+24,3.4174424002300004e+24,23798.39,67406.839,22063300000000.0,50172529580000.0,48.23,246.335,56.604,144.447,5.059,21.239,4317.056152,9458.7649,7
2024-11-05 05:59:23,9.702025e+22,1.7388711931e+23,7208.466,12010.092,1.510559e+24,3.2937135051999997e+24,21575.36,62583.452000000005,22919930000000.0,49214729290000.0,47.792,240.87800000000001,55.784,139.431,5.027,22.962,4507.541992,9125.366291,7
2024-11-05 11:59:23,9.358945e+22,1.7023398816e+23,7058.105,11908.957999999999,1.514395e+24,3.2234091135900003e+24,20321.12,68525.038,34227580000000.0,70897828510000.0,46.656,280.566,52.31,138.47,4.998,23.983,4654.868164,9229.951069,7
2024-11-05 17:59:23,9.675102e+22,1.6741924722e+23,7365.08,12140.71,1.566224e+24,3.22515847688e+24,19514.94,67044.999,42786120000000.0,60328934620000.0,44.711,294.719,48.009,131.348,5.052,24.252,4779.859375,9215.485656,7
2024-11-05 23:59:23,9.456997e+22,1.6930387981e+23,7633.271,12693.308,1.6845e+24,3.36926753068e+24,18924.66,75624.223,32816610000000.0,53718846097000.0,43.842,317.04699999999997,47.017,153.329,5.106,26.203,4795.773926,8872.240027,7
2024-11-06 05:59:23,9.283782e+22,1.7143192199999998e+23,8509.646,13559.875,1.736332e+24,3.47943698019e+24,18354.61,74935.049,32975400000000.0,62248172800000.0,42.353,299.84000000000003,44.531,135.723,5.28,26.375999999999998,4970.960449,9088.265355,7
2024-11-06 11:59:23,8.999496e+22,1.704877244745e+23,8419.017,13375.430999999999,1.738311e+24,3.507101821087e+24,17458.86,67887.639,41224920000000.0,70023456672000.0,40.252,309.082,40.744,128.976,5.143,26.02,5184.813965,9378.888496,7
2024-11-06 17:59:23,8.866923e+22,1.7998802700000002e+23,7652.263,13138.277,1.686249e+24,3.50106841859e+24,16100.98,59945.1713,31837200000000.0,50334851150000.0,39.911,286.269,40.541,123.526,5.166,25.192,5251.713379,9913.360859,7
2024-11-06 23:59:23,8.411543e+22,1.9247830746e+23,7380.675,13518.206,1.64422e+24,3.6377407468e+24,14950.09,62749.875,23658020000000.0,61873039370000.0,37.699,297.775,35.174,123.04,5.304,22.771,5173.387207,10344.993512000001,6
2024-11-07 05:59:23,8.146506e+22,2.0216024327e+23,7544.815,14614.76,1.614849e+24,3.9144499079899997e+24,14928.37,64694.1795,21058580000000.0,62609846086600.0,37.958,303.505,32.685,127.389,5.255,18.731,5341.222656,10496.758833,6
2024-11-07 11:59:23,7.50608e+22,2.0393277851e+23,6752.95,14050.72,1.582782e+24,3.8097125423e+24,14979.5,58191.3277,20367920000000.0,50652627735000.0,38.374,259.817,33.504,122.577,4.845,20.339,5416.71875,10358.376477999998,5
2024-11-07 17:59:23,7.263337e+22,2.05994389e+23,6221.216,13869.125,1.497439e+24,3.7413946942e+24,14670.78,58778.4086,28895700000000.0,56390897230000.0,38.53,261.695,33.592,114.241,4.924,18.393,5396.762695,10211.630797,5
2024-11-07 23:59:23,6.579552e+22,1.9027244140000002e+23,5614.782,12479.061000000002,1.267922e+24,3.4151649872000003e+24,13780.73,56747.1645,35717120000000.0,67496465910000.0,38.542,264.135,33.492,112.273,5.272,18.621000000000002,5158.491699,9640.334071,5
2024-11-08 05:59:23,6.318653e+22,1.810568809e+23,5386.603,12088.118,1.174131e+24,3.2162724021e+24,14328.64,52029.238,33874550000000.0,64111272152000.0,38.781,225.239,34.025,106.717,4.846,17.906,5112.200684,9210.942291000001,5
2024-11-08 11:59:23,6.022745e+22,1.7414912342e+23,5017.31,11502.236,1.158939e+24,3.0644313084e+24,16273.5,57730.674,39800990000000.0,76542768200000.0,37.598,277.386,32.481,104.619,4.737,17.602,5210.113281,9324.114291,5
2024-11-08 17:59:23,6.00595e+22,1.7239702339999998e+23,4566.775,10953.8,1.076408e+24,2.9358038451e+24,16222.43,56890.959,38282210000000.0,74410347620000.0,37.964,264.556,33.376,107.6,4.808,17.793,5139.547852,9152.470725,5
2024-11-08 23:59:23,5.820071e+22,1.614845361e+23,4132.345,10479.367,1.04276e+24,2.8260734949e+24,17176.03,55501.556,40955670000000.0,65740044000000.0,37.967,250.47299999999998,33.106,108.595,4.79,19.846,4939.986328,9011.366586,5
2024-11-09 05:59:23,5.639891e+22,1.5662258649999998e+23,4295.061,10481.492999999999,9.91498e+23,2.7134224391e+24,18117.04,56474.121,46910510000000.0,75606888030000.0,36.171,248.349,34.847,105.748,4.944,17.776,4895.590332,8977.225258999999,5
2024-11-09 11:59:23,5.281933e+22,1.4722537649000001e+23,3900.883,9778.957999999999,9.428296e+23,2.58379971785e+24,19847.32,59009.8407,33630970000000.0,60407946100000.0,37.136,273.403,35.65,106.245,4.962,20.109,4928.325684,9027.134671,5
2024-11-09 17:59:23,5.680189e+22,1.4456867259e+23,3911.324,9706.59,8.882508e+23,2.5466016858e+24,22785.36,64657.785,34531550000000.0,59906667000000.0,40.156,298.382,41.476,106.563,4.829,17.43,4735.445801,8658.978493999999,5
2024-11-09 23:59:23,5.781531e+22,1.3405915085e+23,4039.335,8983.225,9.135771e+23,2.5094322216e+24,26754.01,66588.518,45578610000000.0,63585851070000.0,44.424,309.781,48.582,113.339,5.124,18.249000000000002,4459.647461,8457.658413,5
2024-11-10 05:59:23,5.427847e+22,1.2796951167999999e+23,4009.26,8685.423,9.139377e+23,2.4223203984000004e+24,26507.55,64993.140999999996,36752700000000.0,53680757310000.0,44.61,289.303,49.737,112.128,4.991,18.55,4393.35791,8503.825113,5
2024-11-10 11:59:23,5.179657e+22,1.2742869839000001e+23,4001.798,8681.628,9.322679e+23,2.418983074e+24,25578.27,64405.602,33926730000000.0,50612029610000.0,45.392,246.819,49.966,119.806,4.941,17.043,4343.192871,8535.253491,4
2024-11-10 17:59:23,5.316048e+22,1.2999542536e+23,4056.119,8797.614000000001,1.013013e+24,2.4870780598e+24,26316.59,69839.955,39810270000000.0,55169523130000.0,46.424,287.477,51.804,122.173,5.001,16.292,4114.873535,8544.448555,4
2024-11-10 23:59:23,5.162929e+22,1.2141794327e+23,4132.738,8385.511,1.039127e+24,2.4267071901e+24,28715.33,61262.137,50071180000000.0,64911585980000.0,48.254,238.619,55.515,114.718,4.989,14.058,3766.207764,8169.3671,4
2024-11-11 05:59:23,4.788881e+22,1.0238224964e+23,4190.489,7852.8009999999995,1.048358e+24,1.8715037789e+24,24151.86,53966.607,54078510000000.0,63461517260000.0,50.554,212.023,58.06,111.823,4.931,14.036999999999999,3591.992676,7867.693142,4
2024-11-11 11:59:23,4.665007e+22,9.132620804e+22,3910.355,6674.826,9.981367e+23,1.52072250348e+24,14340.19,32665.731,54182290000000.0,59774371000000.0,38.957,176.506,35.065,55.3,5.069,16.371000000000002,3494.977051,7267.488746999999,4
2024-11-11 17:59:23,4.817386e+22,9.164943674e+22,3711.882,6571.893,9.360129e+23,1.4348311394e+24,12538.57,30687.785,54543460000000.0,60294272069000.0,39.978,180.073,36.893,54.651,4.907,13.256,3330.227295,6632.159835,5
2024-11-11 23:59:23,4.945607e+22,8.814686899e+22,3300.766,6039.462,8.665155e+23,1.33992433669e+24,13307.12,27884.751,43590530000000.0,45736587213000.0,39.591,147.977,35.893,50.537,4.812,15.318000000000001,3044.992188,6182.633524000001,5
2024-11-12 05:59:23,4.87665e+22,8.666593267e+22,3525.004,6094.1449999999995,8.731426e+23,1.3067489435e+24,13666.44,25997.745000000003,38949800000000.0,43338961920000.0,40.765,133.971,38.457,49.888,4.839,13.796,3002.695801,6019.174217,5
2024-11-12 11:59:23,5.099324e+22,8.919569240999999e+22,3194.638,6081.037,8.608748e+23,1.33683807111e+24,15843.92,43388.861,29285690000000.0,31126956920000.0,41.356,184.514,40.041,84.527,4.968,13.620000000000001,3047.032471,5965.001027,5
2024-11-12 17:59:23,5.177734e+22,8.9054633175e+22,3025.649,5884.128,8.323391e+23,1.30900746339e+24,16320.98,50228.298,35927700000000.0,42601514674200.0,42.308,246.381,41.964,90.077,4.779,12.686,3017.437256,5773.111093,5
2024-11-12 23:59:23,5.009336e+22,8.3889502997e+22,3004.915,5515.409000000001,8.154616e+23,1.2633113634100001e+24,16064.42,47482.886999999995,31742110000000.0,35996991010000.0,43.203,208.207,43.479,90.12299999999999,4.733,13.102,2926.086914,5381.327284,7
2024-11-13 05:59:23,4.830118e+22,8.301211480899999e+22,3095.454,5557.938,7.979956e+23,1.2171645598e+24,17287.91,51574.71,33129410000000.0,36700629490000.0,43.404,261.95,44.511,96.293,4.986,13.371,2970.162354,5236.358096999999,7
2024-11-13 11:59:23,3.718675e+22,7.3824180909e+22,3117.885,4904.959,7.918937e+23,9.7952490919e+23,16262.72,44878.0999,29222360000000.0,36870819118400.0,42.765,239.64,45.037,90.71000000000001,5.046,13.069,3039.231689,4821.852096,7
2024-11-13 17:59:23,3.417558e+22,7.1319891790000005e+22,2964.071,4654.214999999999,7.707091e+23,9.4800981211e+23,16097.89,45696.5047,35301830000000.0,42521372093000.0,41.007,236.771,42.071,85.87,5.072,15.452,2928.848389,4377.344526,7
2024-11-13 23:59:23,3.038606e+22,6.76125065746e+22,2733.608,4369.943,7.536289e+23,9.28260505571e+23,15417.2,54814.815,35495110000000.0,42824844966000.0,42.351,311.149,42.364,83.872,4.658,15.054,2738.653076,4078.70606,7
2024-11-14 05:59:23,2.894403e+22,6.739594225e+22,2542.204,4239.750000000001,7.179817e+23,8.8835184577e+23,14599.81,55110.006,29980730000000.0,38802817220000.0,42.098,333.026,42.49,84.926,4.664,16.027,2701.69043,3962.2297200000003,7
2024-11-14 11:59:23,3.19344e+22,6.7835747028e+22,2692.032,4321.281,7.533912e+23,9.180042252509999e+23,13720.65,53214.877199999995,41172540000000.0,52380944466000.0,40.979,311.151,40.727,78.803,4.838,19.096,2665.531494,3785.170448,7
2024-11-14 17:59:23,3.375761e+22,6.642825855e+22,2816.943,4281.646000000001,7.974225e+23,9.5496646138e+23,14501.49,50369.728,35562100000000.0,46082288320000.0,40.493,298.96500000000003,38.762,69.216,4.719,12.801,2548.316162,3463.986207,6
2024-11-14 23:59:23,2.749458e+19,4.8796713e+19,0.0,0.0,9.043768e+20,1.20214985e+21,34049.2,57481.051999999996,0.0,0.0,68.532,165.908,100.0,165.0,4.684,17.341,2471.85791,3365.196959,7
2024-11-15 05:59:23,3.242325e+20,4.811966912e+20,3.306,3.7520000000000002,1.221105e+22,1.5259185499000002e+22,30345.74,110689.837,225636800000.0,258793945000.0,47.502,331.312,100.0,340.314,4.867,17.493000000000002,2469.076172,3231.3345790000003,6
2024-11-15 11:59:23,2.034738e+19,2.6433501e+19,0.0,0.0,8.7603e+20,1.0281094e+21,28679.96,42994.18,0.0,0.0,45.796,90.509,43.478,80.97800000000001,4.751,16.208000000000002,2419.276611,3118.143377,6
2024-11-15 17:59:23,3.983541e+22,5.619059575e+22,2943.625,3717.681,8.866647e+23,9.9207559124e+23,13743.25,45059.803700000004,11987780000000.0,16685651371000.0,38.618,301.682,33.956,64.41300000000001,4.774,14.988,2340.258057,3092.041898,7
2024-11-15 23:59:23,4.119741e+22,5.5942874254e+22,2842.252,3575.941,8.307239e+23,9.323643551100002e+23,12134.33,49176.337,12055880000000.0,17794174938000.0,37.537,294.27,31.835,67.343,4.628,20.05,2200.2229,2896.8368800000003,8
2024-11-16 05:59:23,4.202277e+22,5.13491585e+22,2763.838,3390.4610000000002,8.190321e+23,9.045644199899999e+23,12079.29,47196.998,11804880000000.0,16638370220000.0,36.488,281.117,30.647,73.562,4.768,12.956,2107.654785,2819.171342,7
2024-11-16 11:59:23,4.326558e+22,5.223450279e+22,2719.771,3306.688,7.767096e+23,8.5622115309e+23,11340.5,46902.9162,9713407000000.0,13427332627900.0,34.558,274.663,27.796,66.909,4.795,11.972999999999999,2017.97229,2791.881986,8
2024-11-16 17:59:23,4.271978e+22,5.132243593e+22,2595.979,3132.0,7.205818e+23,7.952731143700001e+23,10704.48,44424.558,13698190000000.0,18195667820000.0,34.45,271.803,32.563,74.20100000000001,4.727,15.670000000000002,1887.966919,2629.731314,9
2024-11-16 23:59:23,4.311371e+22,5.255767369e+22,2564.253,3139.654,6.849098e+23,7.785213679500001e+23,15100.24,59043.493599999994,6852240000000.0,11542596546000.0,37.296,312.854,30.864,93.316,5.003,13.503,1750.565063,2494.6137870000002,10
2024-11-17 05:59:23,4.267494e+22,5.4393536420000005e+22,2444.156,3234.244,6.861602e+23,7.9360121701e+23,13005.42,59127.08,5347770000000.0,11381239730000.0,36.725,300.553,35.768,111.968,5.23,17.551000000000002,1608.960083,2444.521308,10
2024-11-17 11:59:23,4.312855e+22,6.26058785e+22,2491.444,3776.978,7.239555e+23,9.040715102599999e+23,11032.77,72321.107,7400644000000.0,16143241997000.0,38.019,370.789,35.739,141.234,4.757,21.601,1552.005981,2736.328402,10
2024-11-17 17:59:23,4.471003e+22,7.445408382e+22,2669.689,4624.867,7.532868e+23,1.04695153531e+24,14451.52,72778.234,7385327000000.0,19521021660000.0,40.694,352.017,36.479,137.973,4.639,23.48,1586.540649,3189.226307,9
2024-11-17 23:59:23,4.367063e+22,7.714221657e+22,2468.2,4644.795,7.382588e+23,1.094916518e+24,14706.88,78839.553,7379418000000.0,17389735614500.0,39.074,384.122,35.667,138.34,5.098,23.134,1583.119507,3265.950553,9
2024-11-18 05:59:23,4.247399e+22,7.85625075e+22,2310.786,4785.735,7.296385e+23,1.1095471743e+24,11471.82,71861.862,9577842000000.0,24606028220000.0,38.543,359.526,34.861,136.625,4.86,22.372999999999998,1623.953003,3516.38016,9
2024-11-18 11:59:23,3.87418e+22,7.424250675e+22,2362.307,4655.268,7.21237e+23,1.07268242739e+24,12700.7,69908.862,16069170000000.0,28870233098000.0,34.83,362.78499999999997,30.11,126.49,4.668,23.925,1526.717773,3407.058867,9
2024-11-18 17:59:23,2.745987e+22,6.369539329e+22,1676.262,3921.091,4.708329e+23,8.265117360999999e+23,11120.45,66978.71,19579540000000.0,34690310110000.0,34.638,356.63800000000003,29.908,124.021,4.967,25.971,1567.786621,3495.7311,10
2024-11-18 23:59:23,2.557322e+22,6.382305596e+22,1719.227,4150.135,3.939704e+23,7.7293254601e+23,10654.93,71969.676,18872080000000.0,35846264088000.0,33.626,395.744,26.32,103.916,5.246,22.424,1311.707764,3329.379683,10
2024-11-19 05:59:23,2.579494e+22,6.3724237150000006e+22,1677.804,4306.403,4.020054e+23,7.8357687474e+23,11176.93,75129.068,18159430000000.0,33391705089000.0,34.996,421.086,26.937,112.285,5.353,24.273,1002.011475,3189.3418659999998,10
2024-11-19 11:59:23,2.81583e+22,6.798407842e+22,1901.554,4584.155000000001,4.755905e+23,8.5462842942e+23,12421.55,67454.802,21465120000000.0,41151369995000.0,34.789,369.861,27.711,125.524,5.037,26.551,1165.950195,3559.677247,10
2024-11-19 17:59:23,3.134898e+22,7.987511928e+22,2183.522,5232.197,5.11842e+23,9.3765622477e+23,12575.38,72418.269,18897140000000.0,45213387417800.0,34.348,431.812,25.917,114.371,4.932,22.25,1443.834229,4047.43634,11
2024-11-19 23:59:23,2.712135e+22,7.562577178e+22,1826.312,4991.4619999999995,4.061449e+23,8.3879765175e+23,11625.56,66244.269,19692740000000.0,46709353167000.0,33.171,359.42,23.432,104.55799999999999,5.139,22.634,1447.560059,4089.019868,11
2024-11-20 05:59:23,2.582895e+22,7.55679762e+22,1695.813,5086.755,4.096909e+23,8.4977525227e+23,12493.6,78046.093,22496120000000.0,43667635650000.0,33.215,421.629,24.826,104.153,5.093,25.244,1303.084229,4221.539137,11
2024-11-20 11:59:23,2.667654e+22,6.8754341526e+22,1776.449,4197.675,2.862706e+23,6.8809701447e+23,10226.29,67198.4617,21717270000000.0,42170860170000.0,33.372,391.57,24.343,91.77799999999999,4.897,22.651,1421.748169,4656.226522,11
2024-11-20 17:59:23,3.064443e+22,6.7398893010000005e+22,1703.813,4030.427,2.935734e+23,5.9537926598e+23,9537.565,71440.837,9275951000000.0,25513855493000.0,32.677,430.852,25.736,97.96,4.676,18.785,1236.272461,4429.729275,11
2024-11-20 23:59:23,3.362709e+22,6.0480542315e+22,1824.337,3545.35,3.031054e+23,4.9634930631e+23,6986.518,59980.202,16115000000000.0,27733153690000.0,30.875,420.633,15.936,72.01,4.845,20.724,1379.658447,3863.661395,11
2024-11-21 05:59:23,3.248837e+22,5.7865512982999994e+22,1858.214,3481.5190000000002,2.876319e+23,4.4932638349e+23,5950.056,53748.9,13155170000000.0,22172918520000.0,58.661,400.634,70.27,125.078,4.913,11.066,1483.61853,3611.80726,10
2024-11-21 11:59:23,3.102272e+22,5.89502856e+22,1814.243,3583.816,3.070842e+23,4.7267292728999995e+23,6069.041,53904.3855,12850390000000.0,23663672659000.0,30.794,379.772,20.775,68.489,5.011,24.686999999999998,1776.871948,4095.925913,10
2024-11-21 17:59:23,3.847973e+22,6.8393301803e+22,2186.424,4251.604,3.942827e+23,6.04201307016e+23,7881.288,59033.7943,9934793000000.0,20377680670000.0,44.06,392.336,44.189,92.937,5.154,22.163,2295.289551,4651.077252,10
2024-11-21 23:59:23,4.313485e+22,7.694473290800001e+22,2523.235,4857.649,4.75919e+23,7.374417563000001e+23,11589.29,64915.142,7543924000000.0,17823084580000.0,39.265,385.767,32.27,84.974,5.32,24.45,2852.114746,5266.8288410000005,10
2024-11-22 05:59:23,5.731366e+22,9.434549696e+22,3366.991,6047.267,7.450776e+23,1.0730014044499999e+24,11338.1,68497.228,10473330000000.0,19247181051000.0,39.475,379.822,36.403,103.566,4.857,22.930999999999997,3639.067871,6191.509989,10
2024-11-22 11:59:23,6.799631e+22,1.10586347191e+23,4215.043,7125.316,1.03899e+24,1.403870941559e+24,11110.01,69440.9432,10043520000000.0,22433650806000.0,42.495,403.137,42.228,105.774,4.695,28.073,4038.098145,6832.744701,11
2024-11-22 17:59:23,7.838418e+22,1.2467327315199998e+23,4800.045,7671.432,1.431831e+24,1.82766915304e+24,12532.4,68659.1301,8474542000000.0,27308566160000.0,39.281,382.279,37.212,107.721,4.732,28.942,4368.820312,7254.574738,10
2024-11-22 23:59:23,8.483515e+22,1.3204778808000001e+23,5432.673,8185.383,1.609304e+24,2.0134402940499999e+24,13288.72,71860.317,10754460000000.0,25454246972000.0,36.219,415.64099999999996,30.574,104.43900000000001,4.995,27.868000000000002,4736.167969,7650.8028890000005,10
2024-11-23 05:59:23,8.586491e+22,1.3050091059999998e+23,5710.189,8143.648,1.688088e+24,2.0000170009800001e+24,13725.69,71368.51699999999,12903820000000.0,30684871505000.0,36.657,419.787,31.785,83.145,4.88,25.646,4903.00293,7902.268963,10
